ts_ms;time;gpsDate;lat;lon;alt;spd_kmh;pm1;pm25;pm10;pmsTempC;pmsHum;rtcTempC;batV;csq;sats;hdop;xtra_ok;sht31TempC;sht31Hum;resetReason
1920909;9:27:03;13-10-2025;-33.392.162;-70.501.022;;0.0;0;3;3;26.1;29.2;29.50;3.93;17;;;1;0;0;TaskWatchdog
1923954;9:27:06;13-10-2025;-33.392.162;-70.501.022;;0.0;0;3;3;26.0;29.2;29.50;3.90;17;;;1;0;0;TaskWatchdog
1927384;9:27:09;13-10-2025;-33.392.162;-70.501.022;;0.0;0;4;4;26.1;29.3;29.50;3.94;17;;;1;0;0;TaskWatchdog
1930045;9:27:12;13-10-2025;-33.392.162;-70.501.022;;0.0;0;3;3;26.0;29.6;29.50;3.96;17;;;1;0;0;TaskWatchdog
1932981;9:27:15;13-10-2025;-33.392.162;-70.501.022;;0.0;1;4;4;26.0;29.6;29.50;3.96;17;;;1;0;0;TaskWatchdog
1935947;9:27:18;13-10-2025;-33.392.162;-70.501.022;;0.0;0;3;3;26.0;29.6;29.50;3.94;17;;;1;0;0;TaskWatchdog
1939005;9:27:21;13-10-2025;-33.392.162;-70.501.022;;0.0;0;3;3;26.0;29.7;29.50;3.92;17;;;1;0;0;TaskWatchdog
1941958;9:27:24;13-10-2025;-33.392.162;-70.501.022;;0.0;1;4;4;26.0;29.5;29.50;3.94;17;;;1;0;0;TaskWatchdog
1945093;9:27:27;13-10-2025;-33.392.162;-70.501.022;;0.0;1;5;5;26.0;29.5;29.25;3.95;17;;;1;0;0;TaskWatchdog
1948062;9:27:30;13-10-2025;-33.392.162;-70.501.022;;0.0;0;4;4;26.1;29.5;29.50;3.94;17;;;1;0;0;TaskWatchdog
1951091;9:27:33;13-10-2025;-33.392.162;-70.501.022;;0.0;0;4;4;26.1;29.4;29.50;3.90;17;;;1;0;0;TaskWatchdog
1954134;9:27:36;13-10-2025;-33.392.162;-70.501.022;;0.0;0;4;4;26.0;29.5;29.25;3.97;17;;;1;0;0;TaskWatchdog
1957790;9:27:39;13-10-2025;-33.392.162;-70.501.022;;0.0;1;5;5;26.1;29.7;29.50;3.93;17;;;1;0;0;TaskWatchdog
1960203;9:27:42;13-10-2025;-33.392.162;-70.501.022;;0.0;1;5;5;26.0;29.5;29.50;3.94;17;;;1;0;0;TaskWatchdog
1963257;9:27:45;13-10-2025;-33.392.162;-70.501.022;;0.0;0;4;4;26.0;29.5;29.50;3.95;17;;;1;0;0;TaskWatchdog
1966191;9:27:48;13-10-2025;-33.392.162;-70.501.022;;0.0;2;5;5;26.0;29.5;29.50;3.93;17;;;1;0;0;TaskWatchdog
1969264;9:27:51;13-10-2025;-33.392.162;-70.501.022;;0.0;1;4;4;26.0;29.4;29.25;3.92;17;;;1;0;0;TaskWatchdog
1972276;9:27:54;13-10-2025;-33.392.162;-70.501.022;;0.0;1;4;4;26.0;29.4;29.50;3.92;17;;;1;0;0;TaskWatchdog
1975226;9:27:57;13-10-2025;-33.392.162;-70.501.022;;0.0;2;5;5;26.0;29.5;29.25;3.92;17;;;1;0;0;TaskWatchdog
1978259;9:28:00;13-10-2025;-33.392.162;-70.501.022;;0.0;2;5;5;26.0;29.8;29.25;3.93;17;;;1;0;0;TaskWatchdog
1981335;9:28:03;13-10-2025;-33.392.162;-70.501.022;;0.0;2;5;5;26.0;29.5;29.50;3.95;17;;;1;0;0;TaskWatchdog
1984366;9:28:06;13-10-2025;-33.392.162;-70.501.022;;0.0;1;4;4;26.1;29.8;29.25;3.94;17;;;1;0;0;TaskWatchdog
1987468;9:28:09;13-10-2025;-33.392.162;-70.501.022;;0.0;2;5;5;26.0;29.5;29.50;3.94;17;;;1;0;0;TaskWatchdog
1990425;9:28:12;13-10-2025;-33.392.162;-70.501.022;;0.0;2;4;4;26.0;29.8;29.25;3.91;17;;;1;0;0;TaskWatchdog
1993403;9:28:15;13-10-2025;-33.392.162;-70.501.022;;0.0;2;4;4;26.0;29.9;29.50;3.98;17;;;1;0;0;TaskWatchdog
1996436;9:28:18;13-10-2025;-33.392.162;-70.501.022;;0.0;1;3;3;26.0;30.0;29.50;3.92;17;;;1;0;0;TaskWatchdog
1999471;9:28:21;13-10-2025;-33.392.162;-70.501.022;;0.0;2;4;4;26.0;29.8;29.25;3.95;17;;;1;0;0;TaskWatchdog
2002583;9:28:24;13-10-2025;-33.392.162;-70.501.022;;0.0;1;3;4;26.0;29.6;29.25;3.91;17;;;1;0;0;TaskWatchdog
2005573;9:28:27;13-10-2025;-33.392.162;-70.501.022;;0.0;1;3;4;26.0;29.7;29.50;3.92;17;;;1;0;0;TaskWatchdog
2008982;9:28:31;13-10-2025;-33.392.162;-70.501.022;;0.0;2;4;5;26.0;29.6;29.25;3.96;17;;;1;0;0;TaskWatchdog
2011705;9:28:33;13-10-2025;-33.392.162;-70.501.022;;0.0;2;4;5;26.1;30.0;29.25;3.96;17;;;1;0;0;TaskWatchdog
2014603;9:28:36;13-10-2025;-33.392.162;-70.501.022;;0.0;3;4;5;26.0;30.1;29.50;3.91;17;;;1;0;0;TaskWatchdog
2017653;9:28:39;13-10-2025;-33.392.162;-70.501.022;;0.0;2;4;4;26.0;30.1;29.25;3.94;17;;;1;0;0;TaskWatchdog
2020676;9:28:42;13-10-2025;-33.392.162;-70.501.022;;0.0;2;4;5;26.0;30.7;29.50;3.95;17;;;1;0;0;TaskWatchdog
2023630;9:28:45;13-10-2025;-33.392.162;-70.501.022;;0.0;2;4;5;26.0;30.7;29.50;3.92;17;;;1;0;0;TaskWatchdog
2026699;9:28:48;13-10-2025;-33.392.162;-70.501.022;;0.0;3;5;5;26.0;30.8;29.25;3.95;17;;;1;0;0;TaskWatchdog
2029791;9:28:51;13-10-2025;-33.392.162;-70.501.022;;0.0;3;5;5;26.0;31.0;29.25;3.92;17;;;1;0;0;TaskWatchdog
2032762;9:28:54;13-10-2025;-33.392.162;-70.501.022;;0.0;3;4;4;26.0;30.7;29.50;3.95;17;;;1;0;0;TaskWatchdog
2035710;9:28:57;13-10-2025;-33.392.162;-70.501.022;;0.0;2;3;3;26.0;30.8;29.25;3.92;17;;;1;0;0;TaskWatchdog
2038768;9:29:00;13-10-2025;-33.392.162;-70.501.022;;0.0;2;3;3;26.0;30.8;29.25;3.93;17;;;1;0;0;TaskWatchdog
2041810;9:29:03;13-10-2025;-33.392.162;-70.501.022;;0.0;3;4;4;26.0;30.6;29.25;3.95;17;;;1;0;0;TaskWatchdog
2045466;9:29:07;13-10-2025;-33.392.162;-70.501.022;;0.0;3;5;5;26.0;30.5;29.50;3.92;17;;;1;0;0;TaskWatchdog
2047911;9:29:10;13-10-2025;-33.392.162;-70.501.022;;0.0;2;4;4;26.0;30.5;29.50;3.94;17;;;1;0;0;TaskWatchdog
2050904;9:29:13;13-10-2025;-33.392.162;-70.501.022;;0.0;3;5;5;26.0;30.3;29.25;3.93;17;;;1;0;0;TaskWatchdog
2053903;9:29:16;13-10-2025;-33.392.162;-70.501.022;;0.0;3;5;5;26.0;30.3;29.25;3.93;17;;;1;0;0;TaskWatchdog
2056934;9:29:19;13-10-2025;-33.392.162;-70.501.022;;0.0;2;4;4;26.0;30.1;29.25;3.95;17;;;1;0;0;TaskWatchdog
2059878;9:29:22;13-10-2025;-33.392.162;-70.501.022;;0.0;2;4;4;26.0;30.3;29.25;3.93;17;;;1;0;0;TaskWatchdog
2062989;9:29:25;13-10-2025;-33.392.162;-70.501.022;;0.0;3;4;4;26.0;30.1;29.25;3.92;17;;;1;0;0;TaskWatchdog
2065956;9:29:28;13-10-2025;-33.392.162;-70.501.022;;0.0;3;4;4;26.0;30.1;29.25;3.92;17;;;1;0;0;TaskWatchdog
2069060;9:29:31;13-10-2025;-33.392.162;-70.501.022;;0.0;2;3;3;26.0;30.3;29.25;3.96;17;;;1;0;0;TaskWatchdog
2072105;9:29:34;13-10-2025;-33.392.162;-70.501.022;;0.0;1;3;3;26.0;30.1;29.25;3.92;17;;;1;0;0;TaskWatchdog
2075025;9:29:37;13-10-2025;-33.392.162;-70.501.022;;0.0;1;4;4;26.0;30.2;29.25;3.88;17;;;1;0;0;TaskWatchdog
2078028;9:29:40;13-10-2025;-33.392.162;-70.501.022;;0.0;3;6;6;26.0;30.1;29.25;3.94;17;;;1;0;0;TaskWatchdog
2081154;9:29:43;13-10-2025;-33.392.162;-70.501.022;;0.0;2;5;6;26.0;30.2;29.25;3.94;17;;;1;0;0;TaskWatchdog
2084040;9:29:46;13-10-2025;-33.392.162;-70.501.022;;0.0;4;7;8;26.0;30.2;29.25;3.92;17;;;1;0;0;TaskWatchdog
2087143;9:29:49;13-10-2025;-33.392.162;-70.501.022;;0.0;4;7;7;26.0;30.3;29.25;3.94;17;;;1;0;0;TaskWatchdog
2090585;9:29:52;13-10-2025;-33.392.162;-70.501.022;;0.0;3;6;6;26.0;30.3;29.50;3.93;17;;;1;0;0;TaskWatchdog
2093175;9:29:55;13-10-2025;-33.392.162;-70.501.022;;0.0;3;6;6;26.0;30.3;29.25;3.90;17;;;1;0;0;TaskWatchdog
2096703;9:29:58;13-10-2025;-33.392.162;-70.501.022;;0.0;2;5;5;26.0;30.1;29.25;3.91;17;;;1;0;0;TaskWatchdog
2099156;9:30:01;13-10-2025;-33.392.162;-70.501.022;;0.0;2;5;5;26.0;30.3;29.25;3.95;17;;;1;0;0;TaskWatchdog
2102184;9:30:04;13-10-2025;-33.392.162;-70.501.022;;0.0;3;6;6;26.0;30.5;29.25;3.95;17;;;1;0;0;TaskWatchdog
2105250;9:30:07;13-10-2025;-33.392.162;-70.501.022;;0.0;3;6;6;26.0;30.8;29.25;3.96;17;;;1;0;0;TaskWatchdog
2108202;9:30:10;13-10-2025;-33.392.162;-70.501.022;;0.0;2;4;4;26.0;30.8;29.25;3.95;17;;;1;0;0;TaskWatchdog
2111705;9:30:13;13-10-2025;-33.392.162;-70.501.022;;0.0;3;5;5;26.0;30.7;29.25;3.96;17;;;1;0;0;TaskWatchdog
2114323;9:30:16;13-10-2025;-33.392.162;-70.501.022;;0.0;2;4;4;26.0;31.0;29.25;3.95;17;;;1;0;0;TaskWatchdog
2117784;9:30:19;13-10-2025;-33.392.162;-70.501.022;;0.0;2;4;5;26.0;30.8;29.25;3.96;17;;;1;0;0;TaskWatchdog
2120268;9:30:22;13-10-2025;-33.392.162;-70.501.022;;0.0;2;4;5;26.0;30.9;29.25;3.94;17;;;1;0;0;TaskWatchdog
2123342;9:30:25;13-10-2025;-33.392.162;-70.501.022;;0.0;3;3;5;26.0;30.7;29.25;3.93;17;;;1;0;0;TaskWatchdog
2126364;9:30:28;13-10-2025;-33.392.162;-70.501.022;;0.0;3;3;5;26.0;30.9;29.25;3.94;17;;;1;0;0;TaskWatchdog
2129461;9:30:31;13-10-2025;-33.392.162;-70.501.022;;0.0;3;3;5;26.0;31.1;29.25;3.91;17;;;1;0;0;TaskWatchdog
2132493;9:30:34;13-10-2025;-33.392.162;-70.501.022;;0.0;3;3;5;26.0;31.1;29.25;3.95;17;;;1;0;0;TaskWatchdog
2136026;9:30:38;13-10-2025;-33.392.162;-70.501.022;;0.0;2;2;4;26.0;30.9;29.25;3.92;17;;;1;0;0;TaskWatchdog
2138442;9:30:40;13-10-2025;-33.392.162;-70.501.022;;0.0;2;2;4;26.0;30.9;29.25;3.93;17;;;1;0;0;TaskWatchdog
2141499;9:30:43;13-10-2025;-33.392.162;-70.501.022;;0.0;2;2;4;26.0;30.9;29.25;3.93;17;;;1;0;0;TaskWatchdog
2144534;9:30:46;13-10-2025;-33.392.162;-70.501.022;;0.0;3;3;5;26.0;30.9;29.25;3.95;17;;;1;0;0;TaskWatchdog
2147941;9:30:50;13-10-2025;-33.392.162;-70.501.022;;0.0;3;4;5;26.0;31.3;29.25;3.93;17;;;1;0;0;TaskWatchdog
2150553;9:30:52;13-10-2025;-33.392.162;-70.501.022;;0.0;3;5;5;26.0;31.2;29.25;3.94;17;;;1;0;0;TaskWatchdog
2153547;9:30:55;13-10-2025;-33.392.162;-70.501.022;;0.0;2;4;4;26.0;31.5;29.25;3.93;17;;;1;0;0;TaskWatchdog
2156601;9:30:58;13-10-2025;-33.392.162;-70.501.022;;0.0;3;5;5;26.0;31.5;29.25;3.92;17;;;1;0;0;TaskWatchdog
2160063;9:31:02;13-10-2025;-33.392.162;-70.501.022;;0.0;3;6;6;26.0;31.3;29.25;3.94;17;;;1;0;0;TaskWatchdog
2162583;9:31:04;13-10-2025;-33.392.162;-70.501.022;;0.0;3;5;5;26.0;31.4;29.25;3.94;17;;;1;0;0;TaskWatchdog
2166100;9:31:08;13-10-2025;-33.392.162;-70.501.022;;0.0;3;5;5;26.0;31.2;29.25;3.93;17;;;1;0;0;TaskWatchdog
2169329;9:31:11;13-10-2025;-33.392.162;-70.501.022;;0.0;3;5;5;26.0;31.3;29.25;3.89;17;;;1;0;0;TaskWatchdog
2171714;9:31:13;13-10-2025;-33.392.162;-70.501.022;;0.0;1;4;4;26.0;31.4;29.25;3.86;17;;;1;0;0;TaskWatchdog
2174750;9:31:16;13-10-2025;-33.392.162;-70.501.022;;0.0;1;3;3;26.0;31.4;29.25;3.96;17;;;1;0;0;TaskWatchdog
2177799;9:31:19;13-10-2025;-33.392.162;-70.501.022;;0.0;2;4;4;26.0;31.2;29.25;3.95;17;;;1;0;0;TaskWatchdog
2181183;9:31:23;13-10-2025;-33.392.162;-70.501.022;;0.0;1;3;3;26.0;31.3;29.25;3.92;17;;;1;0;0;TaskWatchdog
2183795;9:31:25;13-10-2025;-33.392.162;-70.501.022;;0.0;2;4;4;26.0;31.3;29.25;3.93;17;;;1;0;0;TaskWatchdog
2186840;9:31:29;13-10-2025;-33.392.162;-70.501.022;;0.0;1;3;3;26.0;31.4;29.25;3.92;17;;;1;0;0;TaskWatchdog
2189810;9:31:31;13-10-2025;-33.392.162;-70.501.022;;0.0;1;3;3;26.0;31.1;29.25;3.94;17;;;1;0;0;TaskWatchdog
2192833;9:31:35;13-10-2025;-33.392.162;-70.501.022;;0.0;2;4;4;26.0;31.1;29.25;3.95;17;;;1;0;0;TaskWatchdog
2195913;9:31:38;13-10-2025;-33.392.162;-70.501.022;;0.0;2;4;4;26.0;31.2;29.25;3.92;17;;;1;0;0;TaskWatchdog
2198851;9:31:41;13-10-2025;-33.392.162;-70.501.022;;0.0;2;4;4;26.0;31.3;29.25;3.93;17;;;1;0;0;TaskWatchdog
2201894;9:31:44;13-10-2025;-33.392.162;-70.501.022;;0.0;1;3;3;26.0;31.3;29.25;3.96;17;;;1;0;0;TaskWatchdog
2204856;9:31:47;13-10-2025;-33.392.162;-70.501.022;;0.0;1;4;4;26.0;31.4;29.25;3.92;17;;;1;0;0;TaskWatchdog
2207948;9:31:50;13-10-2025;-33.392.162;-70.501.022;;0.0;2;4;4;26.0;31.4;29.25;3.94;17;;;1;0;0;TaskWatchdog
2210926;9:31:53;13-10-2025;-33.392.162;-70.501.022;;0.0;3;5;5;26.0;31.5;29.25;3.93;17;;;1;0;0;TaskWatchdog
2214425;9:31:56;13-10-2025;-33.392.162;-70.501.022;;0.0;3;5;5;26.0;31.5;29.25;3.95;17;;;1;0;0;TaskWatchdog
2216913;9:31:59;13-10-2025;-33.392.162;-70.501.022;;0.0;2;3;3;26.0;31.6;29.25;3.90;17;;;1;0;0;TaskWatchdog
2220025;9:32:02;13-10-2025;-33.392.162;-70.501.022;;0.0;3;4;4;26.0;31.8;29.25;3.91;17;;;1;0;0;TaskWatchdog
2223007;9:32:05;13-10-2025;-33.392.162;-70.501.022;;0.0;1;3;3;26.0;31.8;29.25;3.94;17;;;1;0;0;TaskWatchdog
2226047;9:32:08;13-10-2025;-33.392.162;-70.501.022;;0.0;1;4;4;26.0;31.6;29.25;3.92;17;;;1;0;0;TaskWatchdog
2228996;9:32:11;13-10-2025;-33.392.162;-70.501.022;;0.0;1;4;4;26.0;31.6;29.25;3.94;17;;;1;0;0;TaskWatchdog
2232052;9:32:14;13-10-2025;-33.392.162;-70.501.022;;0.0;2;6;6;26.0;31.6;29.25;3.92;17;;;1;0;0;TaskWatchdog
2235105;9:32:17;13-10-2025;-33.392.162;-70.501.022;;0.0;2;5;5;26.0;31.5;29.25;3.94;17;;;1;0;0;TaskWatchdog
2238740;9:32:20;13-10-2025;-33.392.162;-70.501.022;;0.0;1;4;4;26.0;31.4;29.25;3.91;17;;;1;0;0;TaskWatchdog
2241105;9:32:23;13-10-2025;-33.392.162;-70.501.022;;0.0;2;4;4;26.0;31.5;29.25;3.91;17;;;1;0;0;TaskWatchdog
2244558;9:32:26;13-10-2025;-33.392.162;-70.501.022;;0.0;2;4;4;26.0;31.4;29.25;3.92;17;;;1;0;0;TaskWatchdog
2247147;9:32:29;13-10-2025;-33.392.162;-70.501.022;;0.0;2;4;4;26.0;31.3;29.25;3.92;17;;;1;0;0;TaskWatchdog
2250624;9:32:32;13-10-2025;-33.392.162;-70.501.022;;0.0;2;4;4;26.0;31.4;29.25;3.93;17;;;1;0;0;TaskWatchdog
2253155;9:32:35;13-10-2025;-33.392.162;-70.501.022;;0.0;1;3;3;26.0;31.4;29.25;3.93;17;;;1;0;0;TaskWatchdog
2256204;9:32:38;13-10-2025;-33.392.162;-70.501.022;;0.0;1;4;4;26.0;31.3;29.25;3.94;17;;;1;0;0;TaskWatchdog
2259262;9:32:41;13-10-2025;-33.392.162;-70.501.022;;0.0;3;5;5;26.0;31.3;29.25;3.93;17;;;1;0;0;TaskWatchdog
2262252;9:32:44;13-10-2025;-33.392.162;-70.501.022;;0.0;2;4;4;26.0;31.1;29.25;3.92;17;;;1;0;0;TaskWatchdog
2265233;9:32:47;13-10-2025;-33.392.162;-70.501.022;;0.0;2;5;5;26.0;31.3;29.25;3.95;17;;;1;0;0;TaskWatchdog
2268361;9:32:50;13-10-2025;-33.392.162;-70.501.022;;0.0;1;3;4;26.0;31.3;29.25;3.90;17;;;1;0;0;TaskWatchdog
2271758;9:32:53;13-10-2025;-33.392.162;-70.501.022;;0.0;2;4;5;26.0;31.3;29.25;3.93;17;;;1;0;0;TaskWatchdog
2274848;9:32:57;13-10-2025;-33.392.162;-70.501.022;;0.0;1;2;3;26.0;31.2;29.25;3.93;17;;;1;0;0;TaskWatchdog
2277334;9:32:59;13-10-2025;-33.392.162;-70.501.022;;0.0;1;3;4;26.0;31.3;29.25;3.93;17;;;1;0;0;TaskWatchdog
2280989;9:33:03;13-10-2025;-33.392.162;-70.501.022;;0.0;2;4;5;26.0;31.3;29.25;3.93;17;;;1;0;0;TaskWatchdog
2283429;9:33:05;13-10-2025;-33.392.162;-70.501.022;;0.0;1;3;4;26.0;31.4;29.25;3.91;17;;;1;0;0;TaskWatchdog
2286363;9:33:08;13-10-2025;-33.392.162;-70.501.022;;0.0;2;5;6;26.0;31.3;29.25;3.91;17;;;1;0;0;TaskWatchdog
2289963;9:33:12;13-10-2025;-33.392.162;-70.501.022;;0.0;1;4;5;26.0;31.3;29.25;3.90;17;;;1;0;0;TaskWatchdog
2292427;9:33:14;13-10-2025;-33.392.162;-70.501.022;;0.0;1;4;5;26.0;31.4;29.25;3.95;17;;;1;0;0;TaskWatchdog
2295493;9:33:17;13-10-2025;-33.392.162;-70.501.022;;0.0;2;6;6;26.0;31.4;29.25;3.90;17;;;1;0;0;TaskWatchdog
2298960;9:33:21;13-10-2025;-33.392.162;-70.501.022;;0.0;2;6;6;26.0;31.5;29.00;3.93;17;;;1;0;0;TaskWatchdog
2301490;9:33:23;13-10-2025;-33.392.162;-70.501.022;;0.0;1;4;4;26.0;31.6;29.00;3.91;17;;;1;0;0;TaskWatchdog
2304515;9:33:26;13-10-2025;-33.392.162;-70.501.022;;0.0;2;4;4;26.0;31.5;29.25;3.93;17;;;1;0;0;TaskWatchdog
2307549;9:33:29;13-10-2025;-33.392.162;-70.501.022;;0.0;1;4;4;26.0;31.4;29.25;3.90;17;;;1;0;0;TaskWatchdog
2310582;9:33:32;13-10-2025;-33.392.162;-70.501.022;;0.0;1;3;3;25.9;31.5;29.25;3.93;17;;;1;0;0;TaskWatchdog
2313636;9:33:35;13-10-2025;-33.392.162;-70.501.022;;0.0;0;2;2;26.0;31.4;29.25;3.89;17;;;1;0;0;TaskWatchdog
2317151;9:33:39;13-10-2025;-33.392.162;-70.501.022;;0.0;1;3;3;26.0;31.5;29.25;3.90;17;;;1;0;0;TaskWatchdog
2319771;9:33:41;13-10-2025;-33.392.162;-70.501.022;;0.0;1;3;3;26.0;31.4;29.25;3.93;17;;;1;0;0;TaskWatchdog
2322689;9:33:44;13-10-2025;-33.392.162;-70.501.022;;0.0;1;3;3;26.0;31.1;29.25;3.92;17;;;1;0;0;TaskWatchdog
2325863;9:33:48;13-10-2025;-33.392.162;-70.501.022;;0.0;1;3;3;26.0;31.3;29.00;3.91;17;;;1;0;0;TaskWatchdog
2328765;9:33:50;13-10-2025;-33.392.162;-70.501.022;;0.0;1;3;3;26.0;31.4;29.25;3.92;17;;;1;0;0;TaskWatchdog
2331717;9:33:53;13-10-2025;-33.392.162;-70.501.022;;0.0;0;2;2;26.0;31.0;29.25;3.94;17;;;1;0;0;TaskWatchdog
2334780;9:33:56;13-10-2025;-33.392.162;-70.501.022;;0.0;1;4;4;25.9;31.2;29.00;3.90;17;;;1;0;0;TaskWatchdog
2337804;9:33:59;13-10-2025;-33.392.162;-70.501.022;;0.0;0;3;3;26.0;31.1;29.25;3.94;17;;;1;0;0;TaskWatchdog
2340823;9:34:03;13-10-2025;-33.392.162;-70.501.022;;0.0;1;4;4;25.9;31.2;29.25;3.92;17;;;1;0;0;TaskWatchdog
2343896;9:34:06;13-10-2025;-33.392.162;-70.501.022;;0.0;0;3;3;26.0;31.2;29.00;3.95;17;;;1;0;0;TaskWatchdog
2346830;9:34:09;13-10-2025;-33.392.162;-70.501.022;;0.0;0;2;3;26.0;31.3;29.00;3.89;17;;;1;0;0;TaskWatchdog
2350425;9:34:12;13-10-2025;-33.392.162;-70.501.022;;0.0;1;3;4;26.0;31.3;29.25;3.90;17;;;1;0;0;TaskWatchdog
2352951;9:34:15;13-10-2025;-33.392.162;-70.501.022;;0.0;0;2;3;26.0;31.3;29.25;3.92;17;;;1;0;0;TaskWatchdog
2355941;9:34:18;13-10-2025;-33.392.162;-70.501.022;;0.0;0;2;3;26.0;31.4;29.00;3.93;17;;;1;0;0;TaskWatchdog
2358988;9:34:21;13-10-2025;-33.392.162;-70.501.022;;0.0;1;4;4;26.0;31.4;29.25;3.93;17;;;1;0;0;TaskWatchdog
2361967;9:34:24;13-10-2025;-33.392.162;-70.501.022;;0.0;1;3;3;26.0;31.3;29.00;3.93;17;;;1;0;0;TaskWatchdog
2364999;9:34:27;13-10-2025;-33.392.162;-70.501.022;;0.0;1;3;3;26.0;31.4;29.25;3.94;17;;;1;0;0;TaskWatchdog
2368080;9:34:30;13-10-2025;-33.392.162;-70.501.022;;0.0;1;3;3;25.9;31.2;29.00;3.92;17;;;1;0;0;TaskWatchdog
2371089;9:34:33;13-10-2025;-33.392.162;-70.501.022;;0.0;0;2;2;25.9;31.5;29.00;3.92;17;;;1;0;0;TaskWatchdog
2374028;9:34:36;13-10-2025;-33.392.162;-70.501.022;;0.0;1;3;3;26.0;31.7;29.25;3.93;17;;;1;0;0;TaskWatchdog
2377113;9:34:39;13-10-2025;-33.392.162;-70.501.022;;0.0;0;2;2;25.9;31.4;29.25;3.91;17;;;1;0;0;TaskWatchdog
2380503;9:34:42;13-10-2025;-33.392.162;-70.501.022;;0.0;0;2;2;25.9;31.6;29.00;3.90;17;;;1;0;0;TaskWatchdog
2383065;9:34:45;13-10-2025;-33.392.162;-70.501.022;;0.0;0;2;3;25.9;31.6;29.00;3.87;17;;;1;0;0;TaskWatchdog
2386153;9:34:48;13-10-2025;-33.392.162;-70.501.022;;0.0;1;3;3;26.0;31.6;29.00;3.92;17;;;1;0;0;TaskWatchdog
2389140;9:34:51;13-10-2025;-33.392.162;-70.501.022;;0.0;1;2;3;26.0;31.6;29.25;3.91;17;;;1;0;0;TaskWatchdog
2392109;9:34:54;13-10-2025;-33.392.162;-70.501.022;;0.0;0;1;1;25.9;31.3;29.25;3.92;17;;;1;0;0;TaskWatchdog
2395196;9:34:57;13-10-2025;-33.392.162;-70.501.022;;0.0;1;2;2;25.9;31.6;29.00;3.87;17;;;1;0;0;TaskWatchdog
2398210;9:35:00;13-10-2025;-33.392.162;-70.501.022;;0.0;1;3;3;25.9;31.6;29.25;3.87;17;;;1;0;0;TaskWatchdog
2401631;9:35:03;13-10-2025;-33.392.162;-70.501.022;;0.0;2;4;4;25.9;31.8;29.00;3.92;17;;;1;0;0;TaskWatchdog
2404196;9:35:06;13-10-2025;-33.392.162;-70.501.022;;0.0;3;5;5;25.9;31.4;29.00;3.89;22;;;1;0;0;TaskWatchdog
2407173;9:35:09;13-10-2025;-33.392.162;-70.501.022;;0.0;5;9;9;25.9;31.3;29.25;3.91;22;;;1;0;0;TaskWatchdog
2410186;9:35:12;13-10-2025;-33.392.162;-70.501.022;;0.0;7;12;13;25.9;30.3;29.25;3.89;22;;;1;0;0;TaskWatchdog
2413240;9:35:15;13-10-2025;-33.392.162;-70.501.022;;0.0;10;16;16;25.9;29.8;29.25;3.92;22;;;1;0;0;TaskWatchdog
2416328;9:35:18;13-10-2025;-33.392.162;-70.501.022;;0.0;10;17;17;25.9;29.4;29.25;3.91;22;;;1;0;0;TaskWatchdog
2419216;9:35:21;13-10-2025;-33.392.162;-70.501.022;;0.0;8;17;17;25.9;28.9;29.25;3.91;22;;;1;0;0;TaskWatchdog
2422774;9:35:24;13-10-2025;-33.392.162;-70.501.022;;0.0;6;15;15;25.9;28.7;29.25;3.90;22;;;1;0;0;TaskWatchdog
2425239;9:35:27;13-10-2025;-33.392.162;-70.501.022;;0.0;4;12;12;25.9;28.5;29.25;3.94;22;;;1;0;0;TaskWatchdog
2428378;9:35:30;13-10-2025;-33.392.162;-70.501.022;;0.0;3;9;11;25.9;28.4;29.25;3.90;22;;;1;0;0;TaskWatchdog
2431362;9:35:33;13-10-2025;-33.392.162;-70.501.022;;0.0;2;7;9;25.9;28.1;29.25;3.90;22;;;1;0;0;TaskWatchdog
2434431;9:35:36;13-10-2025;-33.391.739;-70.500.153;976.2;4.0;1;5;7;25.9;28.3;29.25;3.85;22;4;0.9;1;0;0;TaskWatchdog
2437858;9:35:40;13-10-2025;-33.391.804;-70.500.336;955.5;0.0;1;4;5;25.9;27.9;29.25;3.87;22;5;0.8;1;0;0;TaskWatchdog
2440505;9:35:42;13-10-2025;-33.391.788;-70.500.320;948.5;5.0;2;4;5;25.9;27.9;29.25;3.84;22;6;0.7;1;0;0;TaskWatchdog
2443460;9:35:45;13-10-2025;-33.391.788;-70.500.336;942.7;0.0;2;3;4;25.9;28.0;29.25;3.88;22;6;0.7;1;0;0;TaskWatchdog
2446474;9:35:48;13-10-2025;-33.391.777;-70.500.336;939.7;3.9;1;2;2;25.9;27.7;29.25;3.86;22;6;0.7;1;0;0;TaskWatchdog
2449509;9:35:51;13-10-2025;-33.391.754;-70.500.305;938.4;3.8;0;1;1;25.8;27.7;29.50;3.91;22;6;0.7;1;0;0;TaskWatchdog
2452465;9:35:54;13-10-2025;-33.391.731;-70.500.298;938.1;1.6;1;2;2;25.9;27.7;29.50;3.86;22;7;0.7;1;0;0;TaskWatchdog
2455480;9:35:57;13-10-2025;-33.391.716;-70.500.275;936.6;0.9;0;1;1;25.8;27.7;29.50;3.86;22;7;0.7;1;0;0;TaskWatchdog
2459076;9:36:01;13-10-2025;-33.391.716;-70.500.267;938.0;0.0;0;1;1;25.9;27.6;29.50;3.88;22;7;0.7;1;0;0;TaskWatchdog
